,rated,turns,white_rating,black_rating,opening_moves,winner
17130,1,27,1469,1368,9,0
17131,1,52,1632,1453,4,1
17132,1,66,1458,1666,4,1
17133,1,2,1467,1510,2,1
17134,1,78,1481,1380,4,1
17135,1,51,1535,1491,10,0
17136,1,17,1564,1500,8,0
17137,1,20,1505,1690,3,1
17138,1,74,1496,1492,1,1
17139,1,67,1567,1500,8,0
17140,1,16,1506,1662,8,1
17141,1,56,1516,1546,7,1
17142,1,90,1524,1597,2,1
17143,1,63,1644,1532,7,0
17144,1,47,1618,1540,7,0
17145,1,115,1540,1543,4,0
17146,1,85,1512,1642,7,0
17147,1,39,1738,1517,5,0
17148,1,212,1513,1634,4,0
17149,1,16,1561,1523,5,0
17150,1,32,1533,1553,5,1
17151,1,47,1592,1542,6,0
17152,1,24,1726,1547,5,0
17153,1,54,1606,1535,2,1
17154,1,163,1643,1542,7,0
17155,1,42,1548,1710,4,1
17156,1,129,1537,1575,6,0
17157,1,79,1603,1546,7,0
17158,0,33,1546,1700,8,1
17159,0,100,1500,1546,3,1
17160,0,36,1546,1500,8,1
17161,0,15,1500,1546,11,0
17162,0,57,1546,1642,7,0
17163,0,120,1546,1533,5,1
17164,1,59,1604,1533,5,1
17165,1,41,1523,1508,7,0
17166,1,118,1571,1510,7,1
17167,1,17,1683,1516,2,0
17168,1,44,1649,1501,3,1
17169,1,30,1509,1617,7,1
17170,1,114,1518,1560,11,1
17171,1,61,1704,1523,3,0
17172,1,133,1520,1637,7,0
17173,1,109,1624,1528,7,0
17174,1,65,1513,1656,3,0
17175,1,143,1603,1521,3,0
17176,1,127,1509,1585,13,0
17177,1,79,1618,1516,6,0
17178,1,32,1522,1702,7,1
17179,1,129,1555,1532,7,0
17180,1,58,1651,1539,7,0
17181,1,20,1545,1714,3,1
17182,1,13,1567,1555,4,0
17183,1,28,1565,1563,5,1
17184,1,77,1574,1632,7,1
17185,1,36,1582,1663,6,1
17186,1,69,1650,1590,5,0
17187,1,47,1438,1436,3,0
17188,1,42,1486,1420,2,1
17189,1,109,1418,1472,6,0
17190,1,71,1390,1470,1,0
17191,1,83,1428,1403,3,0
17192,1,109,1384,1498,1,0
17193,1,75,1598,1391,3,0
17194,1,74,1394,1764,1,1
17195,1,104,1396,1889,2,1
17196,1,85,1738,1399,3,0
17197,1,53,1749,1403,3,0
17198,1,82,1396,1389,3,1
17199,1,74,1380,1375,5,1
17200,1,83,1360,1395,4,0
17201,1,125,1345,1345,2,0
17202,1,135,1473,1352,2,0
17203,1,72,1365,1442,2,1
17204,1,61,1474,1376,4,0
17205,1,16,1389,1465,1,1
17206,1,34,1375,1372,3,1
17207,1,87,1372,1375,4,0
17208,1,37,1430,1388,5,0
17209,1,47,1516,1362,7,1
17210,1,47,1699,1378,9,0
17211,1,27,1448,1394,3,0
17212,1,34,1413,1431,3,1
17213,1,62,1432,1477,3,1
17214,1,26,1466,1453,3,0
17215,1,59,1472,1550,4,1
17216,1,61,1413,1449,3,1
17217,1,81,1429,1500,2,0
17218,1,61,1484,1454,1,0
17219,1,18,1495,1419,3,1
17220,1,57,1391,1360,4,0
17221,1,118,1431,1350,6,1
17222,1,12,1416,1302,5,1
17223,1,39,1495,1240,6,1
17224,1,62,1276,1322,6,1
17225,1,20,1298,1218,5,1
17226,1,67,1351,1258,3,0
17227,1,72,1323,1293,5,1
17228,1,58,1628,1348,4,0
17229,1,6,1357,1871,1,1
17230,1,60,1385,1683,3,1
17231,1,59,1558,1457,6,0
17232,1,54,1462,1249,4,1
17233,1,53,2035,1757,4,0
17234,1,56,2053,1840,4,1
17235,1,36,1468,2052,6,1
17236,1,63,2043,1964,4,0
17237,1,49,1994,2057,5,0
17238,1,36,1684,1717,4,1
17239,1,83,1703,1783,6,0
17240,1,58,1807,1687,9,1
17241,1,35,1953,1691,8,0
17242,1,25,1679,1698,6,0
17243,1,70,1398,1661,10,1
17244,1,45,1873,1667,3,0
17245,1,35,1664,1315,6,0
17246,1,99,1646,1833,8,0
17247,1,65,1518,1582,5,0
17248,1,75,1575,1420,2,0
17249,1,65,1563,1615,9,0
17250,1,135,1551,1585,7,0
17251,0,57,1551,1585,8,0
17252,1,61,1552,1538,10,0
17253,1,63,1526,1564,4,0
17254,1,88,1569,1747,5,1
17255,1,66,1577,1695,3,1
17256,1,37,1603,1565,1,1
17257,1,62,1323,1560,7,1
17258,1,110,1724,1544,4,1
17259,1,35,1532,1556,3,0
17260,1,97,1545,1543,3,0
17261,1,96,1552,1705,11,1
17262,1,57,1513,1575,6,0
17263,1,45,1566,1499,10,0
17264,1,49,1555,1566,5,0
17265,1,23,1555,1566,4,0
17266,1,72,1567,1759,9,1
17267,0,125,1576,1779,10,0
17268,0,31,1779,1576,7,0
17269,0,25,1576,1669,10,0
17270,0,56,1600,1576,3,1
17271,0,104,1576,1600,8,1
17272,1,47,1566,1520,5,0
17273,1,29,1530,1556,5,1
17274,1,37,1564,1567,4,0
17275,1,30,1578,1534,2,1
17276,1,60,1551,1568,4,1
17277,1,79,1569,2101,4,1
17278,1,54,1523,1559,4,1
17279,1,71,1542,1815,6,0
17280,0,32,1600,1542,6,1
17281,1,107,1517,1553,2,0
17282,1,70,1565,1536,5,1
17283,1,48,1577,1512,4,1
17284,1,53,1714,1584,6,0
17285,1,75,1578,1430,4,0
17286,1,36,1437,1571,3,1
17287,1,61,1559,1594,5,0
17288,1,95,1291,1464,4,0
17289,1,25,1657,1301,8,0
17290,1,60,1303,1889,10,1
17291,1,59,1303,1223,6,0
17292,0,33,1418,1303,3,0
17293,0,53,1303,1500,7,0
17294,0,38,1431,1312,8,1
17295,1,59,1699,1315,2,0
17296,1,36,1626,1291,3,1
17297,1,60,1294,1669,2,1
17298,1,15,1381,1305,3,0
17299,1,34,1296,1544,7,0
17300,1,18,1693,1667,4,1
17301,0,3,1259,1693,2,1
17302,0,9,1693,1259,6,0
17303,1,55,1640,1706,4,0
17304,1,38,1712,1907,7,1
17305,1,66,1621,1703,5,1
17306,1,38,1704,2406,4,1
17307,1,63,2406,1704,7,0
17308,1,140,1549,1697,3,1
17309,1,99,1683,1776,5,0
17310,1,42,1666,1872,11,0
17311,1,111,1867,1671,6,0
17312,1,33,1664,1883,11,0
17313,1,38,1671,1806,9,1
17314,1,45,2041,1674,6,0
17315,1,21,1697,1684,10,0
17316,1,71,1634,1698,1,0
17317,1,24,1818,1694,2,0
17318,1,109,1700,1502,5,0
17319,1,84,1696,1404,5,0
17320,1,29,1962,1700,6,0
17321,1,48,1706,1874,6,1
17322,1,28,1907,1689,7,1
17323,1,41,1850,1696,7,0
17324,1,60,1700,1991,6,1
17325,1,48,1705,1889,8,1
17326,1,49,1694,1721,6,0
17327,1,74,1704,1712,7,1
17328,1,55,1767,1713,1,0
17329,1,52,1726,1686,7,1
17330,1,32,1696,1715,7,1
17331,1,93,2252,1716,5,0
17332,1,78,1791,1714,5,0
17333,1,38,1731,1875,3,1
17334,1,43,1720,1738,4,0
17335,1,20,1750,1708,5,1
17336,1,80,1717,1745,10,1
17337,1,94,1744,1717,5,0
17338,1,51,1708,1649,4,0
17339,0,106,1515,1885,4,1
17340,0,68,1885,1515,2,1
17341,0,68,1710,1885,3,1
17342,0,55,1500,1885,14,0
17343,0,96,1885,1500,8,1
17344,0,53,1885,1645,6,0
17345,0,34,1645,1885,3,1
17346,0,3,1546,1885,2,0
17347,0,54,1670,1885,5,1
17348,0,64,1885,1500,5,1
17349,1,76,1743,1757,7,0
17350,1,50,1754,1772,6,1
17351,1,84,1637,1746,3,1
17352,1,47,1440,1742,8,1
17353,1,51,1738,1462,6,0
17354,1,28,1733,1487,3,0
17355,1,66,1579,1726,1,1
17356,1,45,1716,1657,5,0
17357,1,73,1507,1735,3,0
17358,1,78,1512,1729,1,1
17359,1,82,1773,1653,2,1
17360,1,13,1757,1874,3,0
17361,1,57,1747,1655,5,0
17362,1,34,1755,1871,10,1
17363,1,106,1732,1743,3,1
17364,1,70,1756,1813,3,1
17365,1,111,1772,1768,4,0
17366,1,59,1762,1580,6,0
17367,1,33,1563,1781,5,0
17368,1,20,1522,1776,4,1
17369,1,42,1784,1904,4,1
17370,1,35,2059,1789,2,0
17371,1,24,1803,1744,5,1
17372,1,60,1777,1791,11,1
17373,1,87,1803,1803,2,0
17374,1,62,1811,1955,8,1
17375,1,52,1830,1623,3,1
17376,1,59,1662,1849,5,0
17377,1,67,1832,1941,10,0
17378,1,88,1978,1814,2,1
17379,1,32,1298,1382,6,1
17380,1,19,1367,1440,12,0
17381,1,174,1344,1368,2,0
17382,1,83,1351,1465,6,0
17383,1,85,1344,1140,7,0
17384,1,69,1607,1349,8,0
17385,1,79,1321,1510,3,0
17386,1,74,1325,1644,7,1
17387,1,80,1322,1311,4,1
17388,0,101,1297,1500,6,0
17389,1,62,1081,1290,2,1
17390,1,65,1277,1280,6,0
17391,1,83,1226,1293,4,0
17392,1,69,1500,1299,11,0
17393,1,44,1110,1292,3,1
17394,1,73,1277,1293,5,0
17395,1,12,1378,1492,3,1
17396,1,21,1580,1501,6,0
17397,1,30,1510,1545,7,1
17398,1,170,1344,1487,4,1
17399,1,47,1477,1441,8,0
17400,1,42,1711,1729,4,1
17401,1,56,1742,1700,7,1
17402,1,27,1726,1710,3,0
17403,1,96,1779,1719,4,0
17404,1,101,1709,1671,4,0
17405,1,73,1696,1698,2,1
17406,1,33,1687,1708,4,0
17407,1,70,1720,1675,3,1
17408,1,31,1662,1744,5,0
17409,1,72,1670,1764,3,1
17410,1,52,1780,1656,7,1
17411,1,30,1629,1645,6,1
17412,1,47,1634,1641,7,0
17413,1,50,1652,1623,5,1
17414,1,142,1622,1653,4,0
17415,1,99,1738,1629,3,0
17416,1,64,1732,1615,6,1
17417,1,56,1622,1768,3,1
17418,1,55,1609,1677,3,0
17419,1,55,1595,1696,3,0
17420,1,37,1688,1603,8,0
17421,1,68,1611,1721,3,1
17422,1,57,1597,1701,3,0
17423,1,42,1716,1582,7,1
17424,1,12,1587,1786,6,1
17425,1,49,1780,1593,3,0
17426,1,31,1799,1598,4,0
17427,1,86,1606,1704,4,1
17428,1,100,1615,1658,7,1
17429,1,65,1731,1623,6,0
17430,1,79,1610,1691,2,0
17431,1,79,1691,1618,7,0
17432,1,51,1606,1655,5,0
17433,1,27,1712,1622,6,0
17434,1,69,1607,1729,2,0
17435,1,33,1655,1617,10,0
17436,1,55,1604,1668,5,0
17437,1,47,1759,1611,8,0
17438,1,66,1752,1595,8,1
17439,1,101,1832,1600,4,0
17440,1,63,1665,1609,3,0
17441,1,63,1708,1617,7,0
17442,1,71,1603,1688,5,0
17443,1,48,1730,1611,5,0
17444,1,31,1596,1746,4,0
17445,1,105,1775,1602,3,0
17446,1,41,1606,1828,5,1
17447,1,41,1807,1612,4,0
17448,1,63,1869,1616,6,0
17449,1,49,2208,1885,6,0
17450,1,180,2228,2193,7,1
17451,1,47,2187,1974,13,0
17452,1,52,1879,2183,5,1
17453,1,47,2168,2189,7,0
17454,1,29,2188,1763,4,0
17455,1,68,2016,2180,9,1
17456,1,35,2180,1494,4,0
17457,1,24,1669,2178,8,1
17458,1,61,2178,1414,2,0
17459,1,71,2157,2355,9,0
17460,1,43,2071,2175,8,0
17461,1,48,1812,2172,3,1
17462,1,31,2169,1736,2,0
17463,1,25,2168,1650,5,0
17464,1,38,1614,2167,3,1
17465,1,15,2165,1651,5,0
17466,1,50,1468,2165,4,1
17467,1,69,2162,1814,11,0
17468,1,20,1826,2159,9,1
17469,1,102,2065,2149,4,1
17470,1,83,2075,2165,5,0
17471,1,57,2154,2084,2,0
17472,1,72,2093,2143,11,1
17473,1,68,2000,2135,2,1
17474,1,55,2126,2007,8,0
17475,1,100,2020,2120,4,0
17476,1,51,2109,2028,8,0
17477,1,67,2122,1859,2,0
17478,1,42,1810,2118,2,1
17479,1,88,2105,2104,2,1
17480,1,84,2062,2090,9,1
17481,1,93,1786,2118,1,0
17482,1,100,2122,2446,2,1
17483,1,41,2113,1954,2,0
17484,1,56,1778,2109,3,1
17485,1,59,2099,1974,2,0
17486,1,66,1865,2092,3,1
17487,1,72,1782,1602,3,1
17488,1,89,1767,1921,5,0
17489,0,98,1411,1702,4,1
17490,1,32,1700,1263,6,0
17491,1,37,1772,1710,11,0
17492,1,47,1693,1834,8,0
17493,0,113,1693,1500,8,0
17494,1,45,1957,1923,4,1
17495,1,113,1980,1967,3,0
17496,1,66,1996,1955,7,1
17497,1,64,1949,1957,9,1
17498,1,54,1969,1938,9,1
17499,1,22,2058,1955,3,1
17500,1,73,1944,1947,4,0
17501,1,51,1930,2032,10,0
17502,1,50,2004,1918,6,1
17503,1,46,2088,1902,7,1
17504,1,45,1906,2161,2,1
17505,1,37,2146,1911,4,0
17506,1,19,1957,1920,5,0
17507,1,55,1938,1930,4,0
17508,1,71,1917,2002,6,0
17509,1,64,1928,1920,13,1
17510,1,36,1954,1938,10,0
17511,1,10,1941,1948,2,0
17512,1,3,1953,1999,3,0
17513,1,65,1952,1954,4,0
17514,1,42,1943,1963,7,0
17515,1,42,1974,1961,3,1
17516,1,57,2035,1983,5,0
17517,1,85,1972,1973,6,0
17518,1,70,1973,1973,2,0
17519,1,140,1980,2085,5,1
17520,1,61,2022,1989,4,0
17521,1,78,2000,1917,7,1
17522,1,37,1991,1930,3,0
17523,1,79,2186,1996,2,0
17524,1,80,1958,1987,4,1
17525,1,9,1932,1989,3,0
17526,1,31,1980,1946,6,0
17527,0,53,1500,1165,6,0
17528,1,62,1464,1513,3,1
17529,1,52,1681,1520,3,0
17530,1,61,1674,1528,2,0
17531,1,84,1542,1472,8,1
17532,1,81,1708,1549,4,0
17533,1,25,1528,1873,4,0
17534,1,55,1870,1531,3,0
17535,1,42,1538,1683,9,1
17536,1,67,1628,1547,1,0
17537,1,117,1754,1553,2,0
17538,1,56,1558,1768,10,1
17539,1,58,1762,1564,5,0
17540,1,23,1549,1664,4,0
17541,1,98,1557,1664,5,1
17542,1,48,1607,1543,5,1
17543,1,94,1547,1832,4,1
17544,1,49,1550,1927,4,1
17545,1,83,1737,1562,2,0
17546,1,36,1568,1752,4,1
17547,1,58,1572,1874,8,1
17548,1,77,1920,1575,5,0
17549,1,39,1578,1916,8,1
17550,1,101,1911,1581,7,0
17551,1,111,1728,1588,5,0
17552,1,52,1597,1659,2,1
17553,0,30,1750,1155,3,1
17554,1,16,1857,1734,5,1
17555,1,32,1556,1728,2,1
17556,1,95,1717,1740,8,0
17557,1,37,1752,1752,5,1
17558,1,74,1771,1447,8,1
17559,1,54,1500,1766,11,1
17560,1,58,1634,1759,8,1
17561,1,80,1771,1722,5,1
17562,1,53,1829,1757,4,1
17563,1,44,1654,1750,4,1
17564,1,71,1741,1661,11,0
17565,1,64,1414,1737,4,1
17566,1,47,1730,1577,7,0
17567,1,74,1650,1721,7,1
17568,1,33,1715,1524,4,0
17569,1,34,1415,1734,3,0
17570,1,53,1721,1785,6,0
17571,1,13,1711,1683,5,0
17572,1,61,1725,1637,16,1
17573,1,40,1635,1716,4,1
17574,1,8,1675,1729,2,0
17575,1,36,1723,1522,4,0
17576,1,16,1730,1877,8,1
17577,1,50,1778,1717,4,1
17578,1,59,1693,1729,4,0
17579,1,41,1716,1758,4,0
17580,1,55,1779,1725,5,0
17581,1,22,1471,1721,3,1
17582,1,45,1717,1443,5,0
17583,1,36,1701,1837,5,0
17584,1,54,1533,1855,5,1
17585,1,63,2156,2058,2,0
17586,1,30,1688,2154,2,1
17587,1,54,2168,1872,5,1
17588,1,48,1659,1625,3,1
17589,1,49,1523,1673,6,0
17590,1,109,1767,1566,2,0
17591,1,68,1192,1539,2,1
17592,0,106,1539,1500,5,1
17593,0,54,1844,1539,4,1
17594,0,33,1539,1844,9,0
17595,0,36,1844,1539,4,1
17596,0,28,1539,1844,5,1
17597,0,29,1855,1539,5,0
17598,0,30,1539,1802,3,1
17599,0,6,1315,1539,3,1
17600,0,73,1528,1539,4,0
17601,0,22,1539,1229,3,1
17602,0,58,1539,1500,5,1
17603,1,80,1657,1644,3,1
17604,1,50,1463,1500,4,1
17605,0,26,1826,1500,3,1
17606,0,89,1266,1500,2,0
17607,0,98,1500,1457,7,1
17608,0,41,1750,1500,2,0
17609,0,45,1500,1741,3,0
17610,0,10,1500,1569,2,1
17611,0,54,1500,1591,9,1
17612,0,28,1500,1500,5,1
17613,0,30,1500,1756,5,1
17614,0,52,1302,1500,7,1
17615,0,75,1559,1500,2,0
17616,1,32,1566,1580,3,0
17617,0,35,1636,1580,7,0
17618,0,38,1580,1595,4,1
17619,0,28,1580,1500,5,1
17620,1,78,1589,1650,6,1
17621,1,50,1438,1583,3,1
17622,1,36,1592,1624,6,1
17623,1,55,1621,1602,4,0
17624,0,57,1602,1579,4,0
17625,0,65,1602,1628,13,0
17626,0,30,1591,1602,4,1
17627,1,48,1618,1591,2,1
17628,1,71,1614,1601,3,0
17629,1,54,1595,1590,5,1
17630,1,35,1600,1621,5,1
17631,0,41,1600,1609,7,0
17632,0,31,1600,1631,7,0
17633,0,99,1600,1603,3,0
17634,0,56,1619,1600,9,0
17635,0,33,1600,1581,9,1
17636,0,48,1500,1600,1,1
17637,0,30,1600,1720,7,1
17638,0,27,1720,1600,3,0
17639,1,34,1608,1589,3,1
17640,0,95,1589,1553,7,0
17641,0,40,1589,1664,6,0
17642,0,163,1538,1589,2,0
17643,0,87,1589,1595,2,0
17644,1,79,1599,1599,4,0
17645,1,44,1594,1589,3,1
17646,0,70,1691,1589,7,1
17647,0,15,1589,1691,8,0
17648,0,46,1500,1589,8,1
17649,1,37,1579,1577,3,0
17650,1,105,1568,1569,7,0
17651,0,32,1565,1568,7,0
17652,1,50,1585,1557,3,1
17653,1,25,1513,1569,4,0
17654,1,28,1581,1514,11,1
17655,0,66,1581,1597,4,1
17656,1,37,1598,1592,3,0
17657,0,138,1500,1592,2,1
17658,1,67,1190,936,4,0
17659,1,121,1597,1192,8,0
17660,1,57,1524,1176,7,0
17661,0,89,2109,2270,4,0
17662,0,67,2270,1890,8,0
17663,0,40,2154,2270,10,1
17664,1,70,2115,2276,4,0
17665,1,55,2191,2294,10,0
17666,0,93,2294,2280,4,0
17667,1,39,1877,1080,3,0
17668,1,118,1097,1305,3,1
17669,1,66,1112,1368,3,1
17670,1,47,1374,1129,3,0
17671,1,81,1604,1135,2,0
17672,1,75,1364,1156,3,0
17673,1,80,1954,2158,4,1
17674,1,37,2151,1696,8,0
17675,1,85,1853,2229,3,0
17676,1,35,2224,1695,5,0
17677,1,38,1859,2212,6,1
17678,1,42,1920,2194,5,1
17679,1,72,2092,2147,4,1
17680,1,55,2094,2024,11,0
17681,1,52,1543,2087,1,1
17682,1,54,1952,2021,6,1
17683,1,78,1496,1525,2,1
17684,1,47,1500,1503,5,0
17685,1,85,1515,1514,5,0
17686,1,62,1524,1515,1,1
17687,1,49,1512,1576,2,0
17688,1,108,1590,1499,4,1
17689,1,116,1532,1488,3,1
17690,1,38,1497,1535,2,1
17691,1,79,1525,1507,2,0
17692,1,41,1495,1536,2,0
17693,1,62,1503,1587,2,1
17694,1,50,1530,1492,4,1
17695,1,116,1501,1541,1,1
17696,1,60,1512,1488,3,1
17697,1,140,1501,1501,11,1
17698,1,60,1510,1564,2,1
17699,1,74,1520,1549,3,1
17700,1,43,1566,1529,2,0
17701,1,82,1539,1555,5,1
17702,1,119,1544,1549,2,0
17703,1,45,1596,1558,7,0
17704,1,66,1532,1548,1,1
17705,1,138,1559,1564,2,1
17706,1,115,1546,1610,2,0
17707,1,40,1566,1535,3,1
17708,1,51,1523,1545,3,0
17709,1,50,1557,1526,3,1
17710,1,75,1590,1556,11,0
17711,1,65,1522,1567,3,0
17712,1,66,1577,1596,9,1
17713,1,135,1579,1525,2,0
17714,1,111,1632,1588,7,0
17715,1,48,1627,1576,1,1
17716,1,96,1585,1616,3,1
17717,1,144,1519,1577,4,1
17718,0,73,2032,1719,9,0
17719,1,44,1118,1482,3,1
17720,1,62,1120,1775,8,1
17721,1,84,1143,1128,5,1
17722,1,63,1051,1363,7,0
17723,1,107,1684,1053,9,0
17724,1,59,1012,1222,5,0
17725,0,83,1500,1012,5,0
17726,1,40,1028,1097,4,1
17727,1,77,1442,1034,4,0
17728,0,84,1347,1034,5,1
17729,0,41,1500,1034,5,0
17730,0,44,1034,1500,3,1
17731,1,54,1405,1041,6,0
17732,1,55,1054,1303,2,1
17733,1,71,1580,1058,3,0
17734,1,17,1467,1372,6,0
17735,1,64,1381,1401,8,1
17736,1,90,1042,1381,2,1
17737,0,25,1500,1381,9,0
17738,0,139,1510,1381,3,0
17739,0,127,1381,1372,2,0
17740,0,72,1381,1510,4,1
17741,0,9,1288,1381,4,0
17742,0,44,1381,1722,4,1
17743,1,52,1392,1437,4,1
17744,1,121,1635,1397,6,0
17745,1,130,1405,1548,6,1
17746,0,30,1406,1405,7,0
17747,0,76,1405,1785,3,1
17748,0,46,1728,1405,4,1
17749,0,99,1505,1405,5,0
17750,0,18,1405,1550,3,1
17751,0,76,1500,1405,8,1
17752,1,50,1340,1420,4,0
17753,1,45,1432,1451,4,1
17754,1,20,1448,1340,4,1
17755,1,59,1715,1453,6,0
17756,1,47,1450,1121,7,0
17757,1,59,1715,1455,8,0
17758,1,57,1096,1478,5,0
17759,1,54,1480,1847,3,1
17760,1,35,1932,1482,3,0
17761,1,20,1390,1473,11,1
17762,1,106,1486,1451,5,1
17763,1,33,1484,1088,4,0
17764,1,96,1319,1477,4,1
17765,1,23,1461,1553,3,0
17766,1,60,1481,1225,5,1
17767,1,63,1890,1483,3,0
17768,1,44,1387,1499,7,0
17769,1,131,1892,1475,8,0
17770,1,56,1602,1888,5,1
17771,1,51,1886,1464,3,0
17772,1,137,1907,1898,9,0
17773,1,93,1822,1934,9,0
17774,1,66,1946,1955,4,1
17775,1,159,1722,1976,3,0
17776,1,27,1971,1711,2,0
17777,1,95,1878,1987,1,0
17778,1,51,1983,1699,4,0
17779,1,38,1779,1976,5,1
17780,1,43,1969,1834,5,0
17781,1,77,1919,1983,5,0
17782,1,32,1801,1976,5,1
17783,1,93,1968,1825,4,0
17784,1,34,1842,1960,4,1
17785,1,81,1950,1849,2,0
17786,1,30,2012,1934,6,1
17787,1,65,1909,1406,4,0
17788,0,48,1500,1909,6,1
17789,1,55,1904,1498,9,0
17790,0,43,1904,1500,6,0
17791,1,61,1903,1302,3,0
17792,1,20,1571,1897,7,1
17793,1,52,1941,1362,2,1
17794,1,74,1356,1939,6,1
17795,1,74,1293,1938,4,1
17796,1,26,1471,1935,2,1
17797,1,57,1931,1475,3,0
17798,0,26,1675,1656,4,1
17799,0,57,1675,1716,7,0
17800,1,112,2123,2219,7,1
17801,1,35,2210,2131,1,0
17802,1,69,2110,2395,6,0
17803,1,83,1585,2131,2,0
17804,1,58,1655,2130,5,1
17805,0,32,1190,1500,4,1
17806,0,9,1500,1190,3,0
17807,0,52,1190,1500,4,1
17808,0,19,1500,1190,3,0
17809,0,20,1190,1257,5,1
17810,0,35,1500,1190,6,0
17811,0,21,1190,1500,6,0
17812,0,33,1500,1190,7,0
17813,0,88,1332,1190,4,1
17814,1,40,1190,2133,5,1
17815,1,14,1205,1349,5,1
17816,1,7,1500,1213,3,0
17817,1,12,1214,1964,4,1
17818,1,67,1460,1224,3,0
17819,1,54,1237,1431,7,1
17820,1,49,1425,1252,4,0
17821,0,72,1252,1319,4,1
17822,0,24,1252,1500,4,1
17823,0,55,1252,1500,5,1
17824,0,23,1340,1252,7,0
17825,1,27,1272,1381,5,1
17826,1,9,1345,1297,5,0
17827,1,28,1328,1300,5,1
17828,1,80,1256,1294,3,1
17829,1,58,1399,1233,6,1
17830,1,27,1159,1414,3,0
17831,1,9,1476,1173,3,0
17832,1,60,1189,1471,7,1
17833,1,82,1205,1500,7,1
17834,1,17,1450,1231,3,0
17835,1,7,1444,1264,3,0
17836,1,44,1313,1437,2,1
17837,1,25,1340,1426,3,0
17838,1,65,1292,1339,3,0
17839,1,69,1421,1500,6,0
17840,1,53,1821,2236,4,1
17841,1,55,2225,2015,19,0
17842,1,40,1843,2220,5,1
17843,1,86,1541,2219,5,1
17844,1,47,1936,2236,9,1
17845,1,16,2233,1772,8,0
17846,1,29,2209,2030,2,0
17847,1,27,2209,1320,6,0
17848,1,74,1900,2200,3,1
17849,1,39,1856,2192,10,1
17850,1,50,1818,2185,4,1
17851,1,53,2182,1688,5,0
17852,1,40,1690,2178,2,1
17853,1,21,2174,1692,4,0
17854,1,40,1957,2151,6,1
17855,1,17,1741,2145,3,1
17856,1,61,2191,1599,5,0
17857,1,19,2181,1830,6,0
17858,1,62,1640,2177,10,1
17859,1,45,2174,1641,6,0
17860,1,44,1439,2172,1,1
17861,1,38,1959,2151,7,1
17862,1,43,2138,1819,14,0
17863,1,14,1822,2123,12,1
17864,1,23,2123,1108,4,0
17865,1,41,2119,1571,7,0
17866,1,118,1968,2083,4,1
17867,1,58,2069,1707,5,0
17868,0,43,2016,2069,3,1
17869,1,66,2076,1990,3,1
17870,1,51,1979,1537,4,0
17871,1,72,2071,2002,4,1
17872,1,69,1999,1890,5,0
17873,1,32,1916,1830,5,1
17874,1,108,1726,1500,13,1
17875,0,94,1450,1500,1,1
17876,0,34,1264,1500,3,1
17877,0,77,2011,1500,6,0
17878,1,133,2300,2198,4,0
17879,1,82,2103,2294,2,1
17880,1,67,2290,2004,10,0
17881,1,80,2008,2286,3,1
17882,1,68,2303,2108,5,1
17883,1,119,2299,2015,5,0
17884,1,95,2270,2312,3,0
17885,1,46,2321,2300,2,1
17886,1,47,2287,2335,2,0
17887,1,41,2225,2301,5,0
17888,1,65,2179,2317,4,0
17889,1,61,2305,2311,3,0
17890,1,144,2074,2300,4,1
17891,1,105,2290,2235,7,0
17892,1,43,2287,1956,3,0
17893,1,20,1959,2283,2,1
17894,1,89,2279,2037,2,0
17895,1,55,2267,2247,2,0
17896,1,101,2320,2278,5,0
17897,1,83,2274,2004,3,0
17898,1,102,2282,2393,4,1
17899,1,66,2293,2326,2,1
17900,1,45,2000,2289,28,1
17901,0,161,2280,2276,2,0
17902,1,62,2293,2264,7,1
17903,1,81,2280,2303,4,0
17904,1,52,2291,2342,2,1
17905,1,46,2052,2286,5,1
17906,1,46,2255,2274,3,1
17907,1,27,2270,1968,6,0
17908,1,68,1941,2266,4,1
17909,1,53,2264,1842,8,0
17910,1,70,1902,2261,6,1
17911,1,32,2163,2252,5,1
17912,1,71,2249,1877,7,0
17913,1,59,2362,2245,5,0
17914,1,44,2264,2072,3,1
17915,1,89,2259,2017,3,0
17916,1,43,2255,2272,1,0
17917,1,74,2287,2070,3,1
17918,1,74,2007,2283,10,1
17919,1,135,1537,1552,5,1
17920,1,128,1354,1546,3,1
17921,1,40,1629,1555,5,0
17922,1,57,1543,1572,4,0
17923,1,49,1552,1607,4,1
17924,1,61,1348,1569,1,0
17925,1,49,1446,1592,2,0
17926,1,69,1582,1556,7,0
17927,1,110,1589,1721,7,1
17928,1,32,1555,1601,2,0
17929,1,95,1591,1565,4,0
17930,1,111,1583,1513,5,0
17931,1,47,1523,1574,3,1
17932,1,42,1560,1563,7,1
17933,1,51,1553,1552,3,0
17934,0,66,1500,1731,4,1
17935,0,29,1500,1461,3,1
17936,0,79,1464,1500,4,0
17937,0,82,1500,1461,4,1
17938,0,169,1631,1500,1,0
17939,0,58,1500,1606,3,1
17940,0,41,1704,1500,3,0
17941,0,48,1856,1500,5,0
17942,0,86,1500,1693,6,1
17943,1,52,1380,1236,3,1
17944,1,44,1037,1377,4,1
17945,1,22,1006,1375,3,1
17946,1,31,1361,1429,6,0
17947,1,82,1345,1373,5,0
17948,1,28,1161,1368,1,1
17949,1,39,1357,1337,4,0
17950,1,102,1667,1723,12,1
17951,1,72,1829,1807,14,1
